id,job_id,service_id,service_name,service_description,price,duration,created_at
031bb00a-9c33-44be-8dc6-a3abdf364715,ec56a56d-3b0f-473c-9a88-383923c82902,d08b289b-5ba3-4e48-b011-b2033f2ed623,Exterior Window Cleaning,,0,1,2025-09-23 23:11:38.769347+00
032e33c1-1492-4444-896a-4b3657e07004,e301fc39-48be-42ec-b1ea-a322c5005d57,0c8159c5-aa2d-4642-b350-34a8727eb381,Window Track Detailing,,43,1,2025-10-27 14:16:11.821972+00
0341f82a-b2fe-4681-8903-03c1b5d0ecdf,f451e0fa-c093-4c8e-bf9f-429e4eff8717,d08b289b-5ba3-4e48-b011-b2033f2ed623,Exterior Window Cleaning,,55,1,2025-10-09 21:13:40.27295+00
0359caa0-699a-4978-91c1-50fdaffe1146,253296c2-be66-4361-9190-c1435ee88b8d,c8b98321-b9b1-4e5b-9cec-e4920201d8a5,Quarterly Gutter Cleaning,,333,2,2025-11-26 22:44:49.332554+00
035d1be3-00ed-4dcb-999e-00229f6552ad,32d019e1-1304-458c-9b29-ab12d3cd306d,d08b289b-5ba3-4e48-b011-b2033f2ed623,Exterior Window Cleaning,,55,1,2025-10-09 21:13:40.27295+00
035e27a1-928c-4b7e-8d7a-91c5c49f8d96,f5135d52-428d-4c60-b4da-6be246c600f6,f550bb81-e243-4632-a61f-f04332a8d5b9,Monthly Interior Window Cleaning,,59,1,2025-12-01 23:01:23.711981+00
03644407-6a32-44de-8867-56d02f198790,a101b131-8e83-459f-a3d8-9b2e06588bec,c8b98321-b9b1-4e5b-9cec-e4920201d8a5,Quarterly Gutter Cleaning,,372,2,2025-12-01 14:42:02.733904+00
0365bce3-cb51-4a90-9ca1-ac0a8c5f4886,0e5b0aaa-982d-43f6-a3c1-0f9c3e4508f6,24e3c777-28e9-4407-bf2d-f189b7978ce4,Quarterly Screen Cleaning,,11,2,2025-11-25 22:14:10.198597+00
0366237b-5874-420d-829a-1f88376dfec1,140a4182-efbb-48fe-a0be-626d84366dec,f02b1636-b267-416d-83b7-f896e1db31dd,Gutter Cleaning,,125,1,2025-09-19 18:52:34.310188+00
0367ee4d-92b8-48ce-9576-ee11b15d22c2,c536480b-1622-41dc-b0fc-80c62eea232e,ce0f5ea4-68ee-4545-b660-f4d6a816b442,Semi Annual Window Cleaning,,86,1,2025-10-14 17:04:17.416371+00
037fa8c4-c13a-442e-b473-1e1717a1b4a3,0779d270-ee79-4f7d-89d3-d93f0e4e9d63,903822ee-bb18-45a0-8f9c-35253ba36792,Kelly Daniel's 1 Time Screen Cleaning Service,,18,1,2025-11-03 17:46:30.286561+00
03893fb2-341c-465f-a599-336ed0cad805,cea75f94-ec84-49c1-ba57-e3db66aeef6a,8546f264-a074-4af7-a822-f442ba8d9a5a,Semi Annual Screen Cleaning,,25,1,2025-11-22 20:54:56.98411+00
03957bc6-46e1-4ba9-a993-5581f4180197,660715bc-88dc-4776-bc68-029353a390ee,d08b289b-5ba3-4e48-b011-b2033f2ed623,Exterior Window Cleaning,,393,1,2025-11-04 16:14:19.791761+00
0397c58f-1c62-4c83-9407-69e4050595fe,381b827a-e1c0-430c-9951-3d96e5fd70e0,67937211-d276-48ca-8350-d84b7c28f5a1,Quarterly Interior Window Cleaning,,116,1,2025-11-04 17:28:28.874136+00
03a2ec43-5a2a-4795-84f7-bf272a6258fc,85388fef-5fc7-4769-acf3-58f093c92b50,d08b289b-5ba3-4e48-b011-b2033f2ed623,Exterior Window Cleaning,,55,1,2025-10-09 21:13:40.27295+00
03bf953a-1b05-468d-8694-b85411d9565b,7479a159-e221-462f-b39b-63d281e040b2,a8273f95-4058-44c7-8afd-b593fc0ecb9e,Semi-Annual Track Detailing,,21,1,2025-10-14 22:08:23.871162+00
03c73df8-bd58-4f74-8f1f-352050f32fb3,4fd5a2a7-e31c-4352-b040-160c9996fe85,0c8159c5-aa2d-4642-b350-34a8727eb381,Window Track Detailing,,125,1,2025-09-20 15:47:13.167984+00
03c79778-1e06-422b-a564-c26fd440be10,3c797045-f996-4d3a-9ca2-6cfeb296a08b,d4ddf9d3-fcb8-4388-8502-15b1a3939e51,Patio Pressure Washing,,69,1,2025-10-27 13:59:06.429333+00
03d019af-0c4b-4df5-bfef-91ac851381ee,46a740a3-114b-45b6-9e8d-297628086cbd,d08b289b-5ba3-4e48-b011-b2033f2ed623,Exterior Window Cleaning,,125,1,2025-09-20 16:37:43.47609+00
03d8ea35-85a5-42e4-9685-2660567593db,1a59f9bc-62a4-4763-b249-9c551c6b40df,f9e997c8-4534-4c78-878c-9546b57e8ee6,Quarterly Exterior Window Cleaning,,85,1,2025-11-03 20:42:38.390095+00
03d97f5f-4e39-4488-a17c-dcd91196bbfc,1fb8155c-6fc9-48d0-8533-89773e1c2d33,0c8159c5-aa2d-4642-b350-34a8727eb381,Window Track Detailing,,45,1,2025-11-12 16:54:04.09079+00
03e3d1d2-fad7-40b4-a915-892c40fe5f41,f6ba62ab-b225-4d3f-a738-4dd8e7a93220,d08b289b-5ba3-4e48-b011-b2033f2ed623,Exterior Window Cleaning,,150,1,2025-10-22 20:16:35.469781+00
03f4c4f2-6076-4bf3-a95b-54d283088abb,da2b11ab-86ed-4431-9d6a-9685c3677fc4,e650a313-d4b9-4dc0-a8e3-c662993eec1a,Quarterly Window Cleaning,,193,1,2025-11-06 17:08:45.993672+00
03f8c8f5-9ec1-48c2-8ed4-888ed369ab94,ab293fbd-f082-4772-a645-8bfdc9ea4d04,f02b1636-b267-416d-83b7-f896e1db31dd,Gutter Cleaning,,226,1,2025-10-28 19:04:55.173142+00
0401b223-aca2-49ee-8e19-933f3e7e6d5f,bb517df1-b07b-4555-9deb-4f61fb0445ad,d08b289b-5ba3-4e48-b011-b2033f2ed623,Exterior Window Cleaning,,125,1,2025-09-22 15:34:21.752162+00
